session_id,alternative_id,mode,carrier,service_identifier,service_tier,departure_window,raw_cost,raw_duration,raw_distance,transfer_count,carbon_estimate_kg,p_on_time,p_severe_delay,p_cancelled,source_dataset,source_record_id
S0000560,S0000560_A1,Flight,Indigo,6E-827,Economy,Afternoon,5182.0,5.75,1207.2,1,185.91,0.88,0.03,0.01,canonical_flights.parquet,flight_6E-827_172583
S0000560,S0000560_A2,Rail,SF,12840,Standard Sleeper,Afternoon,441.84,14.72,849.7,0,27.19,0.6268,0.2328,0.0,canonical_train_routes.parquet,train_12840_SCM_HWH
S0000561,S0000561_A1,Flight,Air India,AI-9893,Economy,Early Morning,1776.0,1.5,507.8,0,78.2,0.88,0.03,0.01,canonical_flights.parquet,flight_AI-9893_180540
S0000561,S0000561_A2,Flight,Air India,AI-559,Business,Early Morning,51595.0,16.92,507.8,1,78.2,0.88,0.03,0.01,canonical_flights.parquet,flight_AI-559_287624
S0000561,S0000561_A3,Rail,MEMU,40007,3-Tier AC,Early Morning,60.54,1.0,10.5,0,0.34,0.65,0.1,0.03,canonical_train_routes.parquet,train_40007_MSC_STM
S0000561,S0000561_A4,Rail,MEMU,40519,2-Tier AC,Early Morning,90.39,1.0,10.5,0,0.34,0.65,0.1,0.03,canonical_train_routes.parquet,train_40519_MSC_STM
S0000562,S0000562_A1,Flight,Air India,AI-637,Economy,Evening,15512.0,18.08,1033.5,2,159.16,0.88,0.03,0.01,canonical_flights.parquet,flight_AI-637_78236
S0000562,S0000562_A2,Flight,Vistara,UK-823,Business,Evening,23898.0,2.08,1033.5,0,159.16,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-823_244034
S0000562,S0000562_A3,Flight,Vistara,UK-910,Economy,Evening,12468.0,22.75,1033.5,1,159.16,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-910_78213
S0000562,S0000562_A4,Rail,SF,12173,3-Tier AC,Evening,26570.0,9.7,17922.3,0,573.51,0.65,0.1,0.03,canonical_train_routes.parquet,train_12173_LTT_MUO
S0000562,S0000562_A5,Rail,Exp,09715,3-Tier AC,Evening,800.1,12.25,510.2,0,16.33,0.65,0.1,0.03,canonical_train_routes.parquet,train_09715_KRLS_MUO
S0000563,S0000563_A1,Flight,Air India,AI-543,Business,Morning,56590.0,8.75,456.1,1,70.24,0.88,0.03,0.01,canonical_flights.parquet,flight_AI-543_281112
S0000563,S0000563_A2,Flight,Air India,AI-616,Business,Morning,38043.0,10.08,456.1,1,70.24,0.88,0.03,0.01,canonical_flights.parquet,flight_AI-616_282550
S0000563,S0000563_A3,Flight,Indigo,6E-6151,Economy,Morning,1755.0,4.17,456.1,1,70.24,0.88,0.03,0.01,canonical_flights.parquet,flight_6E-6151_170475
S0000563,S0000563_A4,Rail,Exp,16315,3-Tier AC,Morning,769.31,18.0,489.4,0,15.66,0.4099,0.4444,0.0603,canonical_train_routes.parquet,train_16315_ERSC_SBC
S0000564,S0000564_A1,Flight,Vistara,UK-977,Business,Evening,57017.0,13.83,1708.8,1,263.16,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-977_214105
S0000564,S0000564_A2,Flight,Vistara,UK-985,Economy,Evening,4496.0,12.0,1708.8,1,263.16,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-985_15443
S0000564,S0000564_A3,Rail,GR,06502,3-Tier AC,Evening,929.0,16.35,597.3,0,19.11,0.65,0.1,0.03,canonical_train_routes.parquet,train_06502_KLM_SDVL
S0000564,S0000564_A4,Rail,Exp,16536,Standard Sleeper,Evening,310.6,13.78,597.3,0,19.11,0.65,0.1,0.03,canonical_train_routes.parquet,train_16536_KLM_SDVL
S0000565,S0000565_A1,Flight,AirAsia,I5-552,Economy,Early Morning,6797.0,2.42,1312.4,0,202.11,0.88,0.03,0.01,canonical_flights.parquet,flight_I5-552_120968
S0000565,S0000565_A2,Flight,GO FIRST,G8-512,Economy,Early Morning,6324.0,11.67,1312.4,1,202.11,0.88,0.03,0.01,canonical_flights.parquet,flight_G8-512_124829
S0000565,S0000565_A3,Rail,Raj,12431,Premium 2-Tier AC,Early Morning,5531.38,28.97,1998.9,0,63.96,0.65,0.1,0.03,canonical_train_routes.parquet,train_12431_SHMI_NZM
S0000565,S0000565_A4,Rail,Exp,14649,2-Tier AC,Early Morning,43979.89,30.15,20143.3,0,644.59,0.65,0.1,0.03,canonical_train_routes.parquet,train_14649_LLPR_BHD
S0000566,S0000566_A1,Flight,GO FIRST,G8-7559,Economy,Afternoon,5639.0,6.67,456.1,1,70.24,0.88,0.03,0.01,canonical_flights.parquet,flight_G8-7559_113245
S0000566,S0000566_A2,Rail,Exp,17309,3-Tier AC,Afternoon,943.36,14.57,607.0,0,19.42,0.65,0.1,0.03,canonical_train_routes.parquet,train_17309_SDVL_VSG
S0000567,S0000567_A1,Flight,Vistara,UK-834,Economy,Evening,5454.0,18.0,1033.5,1,159.16,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-834_191566
S0000567,S0000567_A2,Rail,SF,12975,3-Tier AC,Evening,564.78,7.08,351.2,0,11.24,0.65,0.1,0.03,canonical_train_routes.parquet,train_12975_MSO_KRLS
S0000568,S0000568_A1,Flight,Vistara,UK-832,Economy,Early Morning,6437.0,16.42,267.9,2,41.26,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-832_196129
S0000568,S0000568_A2,Flight,Vistara,UK-832,Business,Early Morning,60260.0,10.08,267.9,1,41.26,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-832_293883
S0000568,S0000568_A3,Rail,Exp,09405,3-Tier AC,Early Morning,27002.76,21.53,18214.7,0,582.87,0.65,0.1,0.03,canonical_train_routes.parquet,train_09405_KMST_YPR
S0000568,S0000568_A4,Rail,SF,12976,Standard Sleeper,Early Morning,18962.16,31.27,36465.7,0,1166.9,0.65,0.1,0.03,canonical_train_routes.parquet,train_12976_MSO_Y
S0000569,S0000569_A1,Flight,Vistara,UK-945,Economy,Morning,4496.0,7.58,1708.8,1,263.16,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-945_13231
S0000569,S0000569_A2,Rail,SF,12648,3-Tier AC,Morning,29428.18,40.33,19853.5,0,635.31,0.4099,0.4444,0.0603,canonical_train_routes.parquet,train_12648_NZM_SBC
S0000570,S0000570_A1,Flight,Vistara,UK-878,Economy,Afternoon,8641.0,10.17,507.8,1,78.2,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-878_176754
S0000570,S0000570_A2,Flight,Vistara,UK-880,Business,Afternoon,51707.0,6.83,507.8,1,78.2,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-880_287656
S0000570,S0000570_A3,Flight,Vistara,UK-880,Business,Afternoon,51707.0,9.33,507.8,1,78.2,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-880_286609
S0000570,S0000570_A4,Rail,Exp,19050,3-Tier AC,Afternoon,322.2,3.13,187.3,0,5.99,0.65,0.1,0.03,canonical_train_routes.parquet,train_19050_SCKR_MUO
S0000571,S0000571_A1,Flight,Air India,AI-537,Economy,Evening,19763.0,17.67,1265.6,1,194.9,0.88,0.03,0.01,canonical_flights.parquet,flight_AI-537_28842
S0000571,S0000571_A2,Rail,SF,03686,Standard Sleeper,Evening,293.23,7.78,563.9,0,18.04,0.65,0.1,0.03,canonical_train_routes.parquet,train_03686_DLI_ASCE
S0000572,S0000572_A1,Flight,Vistara,UK-853,Business,Evening,20684.0,1.75,834.4,0,128.5,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-853_231746
S0000572,S0000572_A2,Flight,Vistara,UK-996,Economy,Evening,6450.0,17.33,834.4,1,128.5,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-996_56310
S0000572,S0000572_A3,Rail,Exp,11017,3-Tier AC,Night,1702.16,24.18,1119.7,0,35.83,0.65,0.1,0.03,canonical_train_routes.parquet,train_11017_DR_SDVL
S0000572,S0000572_A4,Rail,SF,12976,Standard Sleeper,Night,19144.79,38.5,36816.9,0,1178.14,0.65,0.1,0.03,canonical_train_routes.parquet,train_12976_KRLS_Y
S0000573,S0000573_A1,Flight,AirAsia,I5-784,Economy,Evening,5230.0,8.5,1137.1,1,175.11,0.88,0.03,0.01,canonical_flights.parquet,flight_I5-784_8470
S0000573,S0000573_A2,Flight,Air India,AI-537,Economy,Evening,3855.0,24.83,1137.1,1,175.11,0.88,0.03,0.01,canonical_flights.parquet,flight_AI-537_3670
S0000573,S0000573_A3,Flight,Indigo,6E-2092,Economy,Evening,3959.0,5.33,1137.1,1,175.11,0.88,0.03,0.01,canonical_flights.parquet,flight_6E-2092_5409
S0000573,S0000573_A4,Rail,Exp,11062,3-Tier AC,Evening,617.02,8.37,386.5,0,12.37,0.4558,0.3748,0.0982,canonical_train_routes.parquet,train_11062_BDI_LTT
S0000573,S0000573_A5,Rail,Exp,11066,Standard Sleeper,Evening,200.82,8.37,386.2,0,12.36,0.4558,0.3748,0.0982,canonical_train_routes.parquet,train_11066_BDI_LTT
S0000574,S0000574_A1,Flight,Air India,AI-885,Business,Morning,47217.0,21.42,1137.1,1,175.11,0.88,0.03,0.01,canonical_flights.parquet,flight_AI-885_211370
S0000574,S0000574_A2,Flight,Vistara,UK-927,Economy,Morning,2700.0,2.08,1137.1,0,175.11,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-927_9381
S0000574,S0000574_A3,Flight,Indigo,6E-218,Economy,Morning,2410.0,2.33,1137.1,0,175.11,0.88,0.03,0.01,canonical_flights.parquet,flight_6E-218_2530
S0000574,S0000574_A4,Rail,Raj,12432,Premium 3-Tier AC,Morning,1092.43,6.08,560.1,0,17.92,0.65,0.1,0.03,canonical_train_routes.parquet,train_12432_NZM_KRLS
S0000574,S0000574_A5,Rail,Exp,11061,3-Tier AC,Morning,29191.38,18.0,19693.5,0,630.19,0.4558,0.3748,0.0982,canonical_train_routes.parquet,train_11061_PI_LTT
S0000575,S0000575_A1,Flight,Air India,AI-839,Business,Night,35490.0,13.33,1708.8,1,263.16,0.88,0.03,0.01,canonical_flights.parquet,flight_AI-839_212364
S0000575,S0000575_A2,Rail,Raj,12430,Premium 3-Tier AC,Night,68867.37,33.78,37195.2,0,1190.25,0.65,0.1,0.03,canonical_train_routes.parquet,train_12430_NZM_YPR
S0000576,S0000576_A1,Flight,GO FIRST,G8-7556,Economy,Afternoon,4165.0,6.42,622.7,1,95.9,0.88,0.03,0.01,canonical_flights.parquet,flight_G8-7556_163446
S0000576,S0000576_A2,Rail,SF,12541,Standard Sleeper,Afternoon,9430.25,14.78,18135.1,0,580.32,0.4558,0.3748,0.0982,canonical_train_routes.parquet,train_12541_SCI_LTT
S0000577,S0000577_A1,Flight,Air India,AI-865,Business,Morning,22152.0,2.17,1137.1,0,175.11,0.88,0.03,0.01,canonical_flights.parquet,flight_AI-865_210639
S0000577,S0000577_A2,Flight,Air India,AI-491,Business,Morning,29622.0,3.92,1137.1,1,175.11,0.88,0.03,0.01,canonical_flights.parquet,flight_AI-491_211209
S0000577,S0000577_A3,Rail,Exp,18029,2-Tier AC,Morning,48322.02,18.0,22135.1,0,708.32,0.4558,0.3748,0.0982,canonical_train_routes.parquet,train_18029_PI_LTT
S0000577,S0000577_A4,Rail,Exp,11060,3-Tier AC,Morning,617.02,7.2,386.5,0,12.37,0.4558,0.3748,0.0982,canonical_train_routes.parquet,train_11060_BDI_LTT
S0000578,S0000578_A1,Flight,Vistara,UK-878,Business,Afternoon,79461.0,9.83,1207.2,1,185.91,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-878_284807
S0000578,S0000578_A2,Rail,Exp,16333,3-Tier AC,Afternoon,1379.22,18.45,901.5,0,28.85,0.65,0.1,0.03,canonical_train_routes.parquet,train_16333_SCH_SHMI
S0000579,S0000579_A1,Flight,GO FIRST,G8-424,Economy,Early Morning,2276.0,2.0,1265.6,0,194.9,0.88,0.03,0.01,canonical_flights.parquet,flight_G8-424_156762
S0000579,S0000579_A2,Flight,Vistara,UK-898,Economy,Early Morning,11488.0,6.5,1265.6,1,194.9,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-898_153949
S0000579,S0000579_A3,Flight,Vistara,UK-898,Economy,Early Morning,5823.0,16.08,1265.6,1,194.9,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-898_156701
S0000579,S0000579_A4,Rail,Exp,21068,2-Tier AC,Early Morning,956.29,8.6,407.7,0,13.05,0.65,0.1,0.03,canonical_train_routes.parquet,train_21068_SCKR_BDI
S0000580,S0000580_A1,Flight,Vistara,UK-776,Economy,Evening,7687.0,15.25,1385.2,1,213.32,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-776_149468
S0000580,S0000580_A2,Rail,SF,12175,3-Tier AC,Evening,1011.59,10.43,653.1,0,20.9,0.65,0.1,0.03,canonical_train_routes.parquet,train_12175_HWH_KMS
S0000580,S0000580_A3,Rail,SF,12339,3-Tier AC,Evening,149.49,1.0,70.6,0,2.26,0.65,0.1,0.03,canonical_train_routes.parquet,train_12339_HWH_MSAE
S0000581,S0000581_A1,Flight,AirAsia,I5-974,Economy,Night,1776.0,1.08,456.1,0,70.24,0.88,0.03,0.01,canonical_flights.parquet,flight_I5-974_169312
S0000581,S0000581_A2,Flight,Air India,AI-698,Business,Night,38043.0,20.25,456.1,1,70.24,0.88,0.03,0.01,canonical_flights.parquet,flight_AI-698_281857
S0000581,S0000581_A3,Flight,Vistara,UK-870,Economy,Night,14264.0,23.83,456.1,1,70.24,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-870_165724
S0000581,S0000581_A4,Rail,Exp,09405,Standard Sleeper,Night,9638.67,27.62,18535.9,0,593.15,0.65,0.1,0.03,canonical_train_routes.parquet,train_09405_SCH_YPR
S0000582,S0000582_A1,Flight,Vistara,UK-824,Business,Night,53440.0,23.25,1759.4,1,270.95,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-824_288938
S0000582,S0000582_A2,Flight,Vistara,UK-824,Business,Night,57920.0,17.58,1759.4,1,270.95,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-824_287835
S0000582,S0000582_A3,Rail,Exp,11078,Standard Sleeper,Night,9118.62,4.38,17535.8,0,561.15,0.65,0.1,0.03,canonical_train_routes.parquet,train_11078_MUO_BDI
S0000582,S0000582_A4,Rail,SF,12912,Standard Sleeper,Night,57.3,2.53,110.2,0,3.53,0.65,0.1,0.03,canonical_train_routes.parquet,train_12912_MSP_NZM
S0000583,S0000583_A1,Flight,Air India,AI-804,Economy,Early Morning,6620.0,17.42,456.1,1,70.24,0.88,0.03,0.01,canonical_flights.parquet,flight_AI-804_112008
S0000583,S0000583_A2,Rail,Exp,16614,3-Tier AC,Early Morning,1926.23,26.38,1271.1,0,40.68,0.65,0.1,0.03,canonical_train_routes.parquet,train_16614_CSDR_SCH
S0000584,S0000584_A1,Flight,Vistara,UK-738,Business,Evening,52175.0,22.25,1207.2,1,185.91,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-738_271863
S0000584,S0000584_A2,Flight,Indigo,6E-404,Economy,Evening,3401.0,7.33,1207.2,1,185.91,0.88,0.03,0.01,canonical_flights.parquet,flight_6E-404_148020
S0000584,S0000584_A3,Rail,Exp,13152,3-Tier AC,Evening,338.48,5.68,198.3,0,6.35,0.65,0.1,0.03,canonical_train_routes.parquet,train_13152_JAT_SCPD
S0000584,S0000584_A4,Rail,SF,12323,Standard Sleeper,Evening,467.64,13.75,899.3,0,28.78,0.65,0.1,0.03,canonical_train_routes.parquet,train_12323_HWH_ASCE
S0000585,S0000585_A1,Flight,Indigo,6E-6004,Economy,Evening,2339.0,2.08,1137.1,0,175.11,0.88,0.03,0.01,canonical_flights.parquet,flight_6E-6004_47544
S0000585,S0000585_A2,Rail,Raj,12951,Premium Standard Sleeper,Evening,869.83,15.72,1338.2,0,42.82,0.6328,0.27,0.0,canonical_train_routes.parquet,train_12951_BDTS_NDLS
S0000586,S0000586_A1,Flight,Vistara,UK-774,Economy,Night,7021.0,12.25,1385.2,1,213.32,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-774_152004
S0000586,S0000586_A2,Flight,Vistara,UK-774,Economy,Night,7456.0,15.25,1385.2,1,213.32,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-774_150717
S0000586,S0000586_A3,Rail,SF,12987,2-Tier AC,Night,28738.21,9.88,13151.7,0,420.85,0.65,0.1,0.03,canonical_train_routes.parquet,train_12987_SGBA_KMS
S0000586,S0000586_A4,Rail,SF,12492,2-Tier AC,Night,1289.17,9.28,560.4,0,17.93,0.65,0.1,0.03,canonical_train_routes.parquet,train_12492_JAT_MSDR
S0000587,S0000587_A1,Flight,Vistara,UK-866,Business,Night,51817.0,22.25,1546.8,1,238.21,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-866_253436
S0000587,S0000587_A2,Rail,Exp,08004,3-Tier AC,Night,28449.46,37.7,19192.2,0,614.15,0.6268,0.2328,0.0,canonical_train_routes.parquet,train_08004_Y_HWH
S0000587,S0000587_A3,Rail,SF,12509,Standard Sleeper,Night,1025.39,35.17,1971.9,0,63.1,0.6268,0.2328,0.0,canonical_train_routes.parquet,train_12509_BNC_HWH
S0000588,S0000588_A1,Flight,Indigo,6E-2193,Economy,Afternoon,4337.0,3.83,1137.1,1,175.11,0.88,0.03,0.01,canonical_flights.parquet,flight_6E-2193_3895
S0000588,S0000588_A2,Flight,Air India,AI-767,Economy,Afternoon,6227.0,7.92,1137.1,1,175.11,0.88,0.03,0.01,canonical_flights.parquet,flight_AI-767_5065
S0000588,S0000588_A3,Flight,GO FIRST,G8-392,Economy,Afternoon,5954.0,2.25,1137.1,0,175.11,0.88,0.03,0.01,canonical_flights.parquet,flight_G8-392_763
S0000588,S0000588_A4,Rail,SF,12870,3-Tier AC,Afternoon,628.71,7.45,394.4,0,12.62,0.65,0.1,0.03,canonical_train_routes.parquet,train_12870_BDI_DR
S0000588,S0000588_A5,Rail,SF,12108,2-Tier AC,Afternoon,910.07,7.42,386.5,0,12.37,0.4558,0.3748,0.0982,canonical_train_routes.parquet,train_12108_BDI_LTT
S0000589,S0000589_A1,Flight,Air India,AI-651,Business,Morning,39610.0,9.92,1137.1,1,175.11,0.88,0.03,0.01,canonical_flights.parquet,flight_AI-651_229511
S0000589,S0000589_A2,Flight,Air India,AI-639,Business,Morning,53152.0,11.08,1137.1,1,175.11,0.88,0.03,0.01,canonical_flights.parquet,flight_AI-639_227962
S0000589,S0000589_A3,Flight,GO FIRST,G8-287,Economy,Morning,11299.0,7.25,1137.1,1,175.11,0.88,0.03,0.01,canonical_flights.parquet,flight_G8-287_43631
S0000589,S0000589_A4,Rail,Exp,19260,2-Tier AC,Morning,5672.28,18.0,2571.0,0,82.27,0.65,0.1,0.03,canonical_train_routes.parquet,train_19260_KLMG_KDI
S0000590,S0000590_A1,Flight,GO FIRST,G8-512,Economy,Early Morning,6324.0,7.25,1312.4,1,202.11,0.88,0.03,0.01,canonical_flights.parquet,flight_G8-512_123405
S0000590,S0000590_A2,Rail,Raj,12431,Premium 2-Tier AC,Early Morning,5531.38,28.97,1998.9,0,63.96,0.65,0.1,0.03,canonical_train_routes.parquet,train_12431_SHMI_NZM
S0000590,S0000590_A3,Rail,Exp,14649,Standard Sleeper,Early Morning,10474.52,30.15,20143.3,0,644.59,0.65,0.1,0.03,canonical_train_routes.parquet,train_14649_LLPR_BHD
S0000591,S0000591_A1,Flight,Air India,AI-505,Business,Morning,60396.0,8.58,267.9,1,41.26,0.88,0.03,0.01,canonical_flights.parquet,flight_AI-505_259511
S0000591,S0000591_A2,Rail,Exp,16339,Standard Sleeper,Morning,35.67,1.9,68.6,0,2.2,0.65,0.1,0.03,canonical_train_routes.parquet,train_16339_CSDR_KSM
S0000592,S0000592_A1,Flight,Air India,AI-773,Economy,Evening,16569.0,14.08,1385.2,1,213.32,0.88,0.03,0.01,canonical_flights.parquet,flight_AI-773_148173
S0000592,S0000592_A2,Rail,Exp,15959,3-Tier AC,Evening,1688.1,26.13,1110.2,0,35.53,0.65,0.1,0.03,canonical_train_routes.parquet,train_15959_HWH_LKG
S0000593,S0000593_A1,Flight,Indigo,6E-893,Economy,Morning,4796.0,8.58,1385.2,1,213.32,0.88,0.03,0.01,canonical_flights.parquet,flight_6E-893_150439
S0000593,S0000593_A2,Rail,SF,12666,3-Tier AC,Morning,5154.7,18.0,3452.5,0,110.48,0.65,0.1,0.03,canonical_train_routes.parquet,train_12666_HWHG_HVM
S0000594,S0000594_A1,Flight,Indigo,6E-7223,Economy,Afternoon,5178.0,8.67,834.4,1,128.5,0.88,0.03,0.01,canonical_flights.parquet,flight_6E-7223_96107
S0000594,S0000594_A2,Flight,Vistara,UK-867,Economy,Afternoon,7693.0,26.0,834.4,1,128.5,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-867_96778
S0000594,S0000594_A3,Flight,Indigo,6E-161,Economy,Afternoon,11683.0,4.17,834.4,1,128.5,0.88,0.03,0.01,canonical_flights.parquet,flight_6E-161_98134
S0000594,S0000594_A4,Rail,Exp,11014,3-Tier AC,Afternoon,27222.68,23.08,18363.3,0,587.63,0.4558,0.3748,0.0982,canonical_train_routes.parquet,train_11014_SBC_LTT
S0000595,S0000595_A1,Flight,Air India,AI-637,Economy,Evening,8647.0,21.67,834.4,2,128.5,0.88,0.03,0.01,canonical_flights.parquet,flight_AI-637_58602
S0000595,S0000595_A2,Rail,Exp,16331,3-Tier AC,Afternoon,1634.96,22.03,1074.3,0,34.38,0.65,0.1,0.03,canonical_train_routes.parquet,train_16331_DR_CSDR
S0000596,S0000596_A1,Flight,Vistara,UK-897,Economy,Early Morning,8913.0,12.0,1546.8,2,238.21,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-897_106281
S0000596,S0000596_A2,Flight,AirAsia,I5-1576,Economy,Early Morning,5176.0,5.33,1546.8,1,238.21,0.88,0.03,0.01,canonical_flights.parquet,flight_I5-1576_104063
S0000596,S0000596_A3,Rail,Exp,16515,Standard Sleeper,Early Morning,239.51,12.55,460.6,0,14.74,0.65,0.1,0.03,canonical_train_routes.parquet,train_16515_SDVL_SHMI
S0000597,S0000597_A1,Flight,Vistara,UK-838,Business,Night,51457.0,19.92,507.8,1,78.2,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-838_299978
S0000597,S0000597_A2,Rail,SF,12836,2-Tier AC,Night,307.52,2.82,110.1,0,3.52,0.65,0.1,0.03,canonical_train_routes.parquet,train_12836_HVM_SCM
S0000598,S0000598_A1,Flight,GO FIRST,G8-303,Economy,Night,5942.0,2.08,1033.5,0,159.16,0.88,0.03,0.01,canonical_flights.parquet,flight_G8-303_79077
S0000598,S0000598_A2,Rail,SF,12911,Standard Sleeper,Night,217.52,6.0,418.3,0,13.39,0.65,0.1,0.03,canonical_train_routes.parquet,train_12911_KRLS_MSRP
S0000598,S0000598_A3,Rail,Exp,16312,3-Tier AC,Night,873.65,11.4,559.9,0,17.92,0.65,0.1,0.03,canonical_train_routes.parquet,train_16312_TPND_MSH
S0000599,S0000599_A1,Flight,Air India,AI-565,Business,Afternoon,37658.0,20.42,1708.8,1,263.16,0.88,0.03,0.01,canonical_flights.parquet,flight_AI-565_247245
S0000599,S0000599_A2,Flight,AirAsia,I5-1426,Economy,Afternoon,2723.0,12.0,1708.8,2,263.16,0.88,0.03,0.01,canonical_flights.parquet,flight_I5-1426_92567
S0000599,S0000599_A3,Rail,SKr,12629,3-Tier AC,Afternoon,29335.98,44.25,19791.2,0,633.32,0.65,0.1,0.03,canonical_train_routes.parquet,train_12629_SDVL_NZM
S0000600,S0000600_A1,Flight,Air India,AI-543,Business,Morning,51707.0,12.58,1207.2,1,185.91,0.88,0.03,0.01,canonical_flights.parquet,flight_AI-543_285318
S0000600,S0000600_A2,Rail,SF,12496,3-Tier AC,Morning,3597.15,18.0,2400.1,0,76.8,0.4566,0.4357,0.0144,canonical_train_routes.parquet,train_12496_BSCP_KOAA
S0000600,S0000600_A3,Rail,SF,12152,Standard Sleeper,Morning,987.17,18.0,1898.4,0,60.75,0.6268,0.2328,0.0,canonical_train_routes.parquet,train_12152_BSCN_HWH
S0000601,S0000601_A1,Flight,Air India,AI-671,Economy,Morning,3402.0,11.58,622.7,1,95.9,0.88,0.03,0.01,canonical_flights.parquet,flight_AI-671_77201
S0000601,S0000601_A2,Rail,SF,12534,Standard Sleeper,Morning,9434.41,13.53,18143.1,0,580.58,0.65,0.1,0.03,canonical_train_routes.parquet,train_12534_DR_SCI
S0000601,S0000601_A3,Rail,Exp,16337,2-Tier AC,Morning,7493.02,18.0,3406.2,0,109.0,0.65,0.1,0.03,canonical_train_routes.parquet,train_16337_TPND_SCH
S0000602,S0000602_A1,Flight,Air India,AI-619,Economy,Night,3819.0,26.75,1137.1,1,175.11,0.88,0.03,0.01,canonical_flights.parquet,flight_AI-619_49134
S0000602,S0000602_A2,Flight,Vistara,UK-857,Business,Night,53152.0,12.67,1137.1,1,175.11,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-857_229657
S0000602,S0000602_A3,Flight,Vistara,UK-827,Business,Night,51372.0,12.75,1137.1,1,175.11,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-827_226358
S0000602,S0000602_A4,Rail,SF,12809,Standard Sleeper,Night,204.88,6.95,394.0,0,12.61,0.65,0.1,0.03,canonical_train_routes.parquet,train_12809_DR_BDI
S0000603,S0000603_A1,Flight,Air India,AI-840,Economy,Night,4229.0,12.08,507.8,1,78.2,0.88,0.03,0.01,canonical_flights.parquet,flight_AI-840_178275
S0000603,S0000603_A2,Rail,GR,12570,Standard Sleeper,Night,10212.54,10.45,19639.5,0,628.46,0.3144,0.3492,0.035,canonical_train_routes.parquet,train_12570_ASCE_SPJ
S0000603,S0000603_A3,Rail,SF,12753,3-Tier AC,Night,340.85,3.72,199.9,0,6.4,0.65,0.1,0.03,canonical_train_routes.parquet,train_12753_SCMN_MMS
S0000604,S0000604_A1,Flight,GO FIRST,G8-363,Economy,Night,5102.0,11.33,834.4,1,128.5,0.88,0.03,0.01,canonical_flights.parquet,flight_G8-363_54887
S0000604,S0000604_A2,Flight,Vistara,UK-857,Economy,Night,2074.0,1.83,834.4,0,128.5,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-857_60822
S0000604,S0000604_A3,Rail,SF,12976,3-Tier AC,Night,54534.01,38.5,36816.9,0,1178.14,0.65,0.1,0.03,canonical_train_routes.parquet,train_12976_KRLS_Y
S0000604,S0000604_A4,Rail,Exp,11013,2-Tier AC,Night,40099.49,23.25,18363.3,0,587.63,0.4099,0.4444,0.0603,canonical_train_routes.parquet,train_11013_LTT_SBC
S0000605,S0000605_A1,Flight,Vistara,UK-814,Business,Night,56588.0,12.5,456.1,1,70.24,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-814_257278
