traveller_id,session_id,alternative_id,persona_type,mode,origin_city,destination_city,departure_window,trip_purpose,party_size,lead_days,chosen,rank,choice_probability,utility,raw_cost,raw_duration,raw_distance,cost_score,time_score,reliability_score,comfort_score,transfer_count,transfer_score,carbon_estimate_kg,carbon_score,departure_fit,source_dataset,source_record_id
T000091,S0000361,S0000361_A2,Cost-Sensitive Commuter,Rail,Bangalore,Delhi,Afternoon,Commute,1,11,0,2,0.1338799525448343,0.47952,10291.42,44.25,19791.2,0.0,0.0,0.909,0.65,0,1.0,633.32,0.0,1.0,canonical_train_routes.parquet,train_12629_SDVL_NZM
T000091,S0000362,S0000362_A1,Cost-Sensitive Commuter,Flight,Delhi,Mumbai,Afternoon,Family / Personal,1,6,0,2,0.1776596058428339,0.65565,5507.0,8.92,1137.1,0.5853,0.1453,0.971,0.8,1,0.5,175.11,0.0,1.0,canonical_flights.parquet,flight_AI-512_8271
T000091,S0000362,S0000362_A2,Cost-Sensitive Commuter,Flight,Delhi,Mumbai,Afternoon,Family / Personal,1,6,0,4,0.13062745185636815,0.57877,12990.0,7.58,1137.1,0.0,0.9244,0.971,0.8,1,0.5,175.11,0.0,1.0,canonical_flights.parquet,flight_UK-737_2253
T000091,S0000362,S0000362_A3,Cost-Sensitive Commuter,Flight,Delhi,Mumbai,Afternoon,Family / Personal,1,6,0,3,0.15844212627613513,0.62703,6296.0,9.17,1137.1,0.5236,0.0,0.971,0.8,1,0.5,175.11,0.0,1.0,canonical_flights.parquet,flight_UK-819_6134
T000091,S0000362,S0000362_A4,Cost-Sensitive Commuter,Rail,Delhi,Mumbai,Afternoon,Family / Personal,1,6,1,1,0.5332708160246628,0.93044,205.09,7.45,394.4,1.0,1.0,0.909,0.65,0,1.0,12.62,1.0,1.0,canonical_train_routes.parquet,train_12870_BDI_DR
T000091,S0000363,S0000363_A1,Cost-Sensitive Commuter,Flight,Bangalore,Delhi,Morning,Commute,3,26,0,2,0.3333860218066529,0.9395,4028.0,7.58,1708.8,1.0,0.9247,0.971,0.8,1,0.5,263.16,1.0,1.0,canonical_flights.parquet,flight_G8-395_91587
T000091,S0000363,S0000363_A2,Cost-Sensitive Commuter,Flight,Bangalore,Delhi,Morning,Commute,3,26,0,1,0.33454822622533215,0.94037,4067.0,7.17,1708.8,0.9992,0.9366,0.971,0.8,1,0.5,263.16,1.0,1.0,canonical_flights.parquet,flight_6E-6104_87073
T000091,S0000363,S0000363_A3,Cost-Sensitive Commuter,Flight,Bangalore,Delhi,Morning,Commute,3,26,1,3,0.2991727133494075,0.91243,10849.0,5.0,1708.8,0.8653,1.0,0.971,0.8,1,0.5,263.16,1.0,1.0,canonical_flights.parquet,flight_UK-852_86715
T000091,S0000363,S0000363_A4,Cost-Sensitive Commuter,Rail,Bangalore,Delhi,Morning,Commute,3,26,0,4,0.032893038618607574,0.36049,54655.96,39.25,36899.3,0.0,0.0,0.8283,0.65,0,1.0,1180.78,0.0,0.4656,canonical_train_routes.parquet,train_12627_SBC_NDLS
T000091,S0000364,S0000364_A1,Cost-Sensitive Commuter,Flight,Chennai,Bangalore,Early Morning,Commute,1,47,0,2,0.38382056001403675,0.85493,7043.0,18.0,267.9,0.8963,0.3168,0.971,0.8,1,0.5,41.26,0.9665,1.0,canonical_flights.parquet,flight_AI-440_196227
T000091,S0000364,S0000364_A2,Cost-Sensitive Commuter,Rail,Chennai,Bangalore,Early Morning,Commute,1,47,0,3,0.0970178664494393,0.51111,67590.32,25.62,36504.9,0.0,0.0,0.909,0.85,0,1.0,1168.16,0.0,1.0,canonical_train_routes.parquet,train_12430_MSO_YPR
T000091,S0000364,S0000364_A3,Cost-Sensitive Commuter,Rail,Chennai,Bangalore,Early Morning,Commute,1,47,1,1,0.5191615735365239,0.93044,35.67,1.57,68.6,1.0,1.0,0.909,0.65,0,1.0,2.2,1.0,1.0,canonical_train_routes.parquet,train_16614_KSM_CSDR
T000092,S0000365,S0000365_A1,Cost-Sensitive Commuter,Flight,Chennai,Kolkata,Morning,Commute,1,37,0,3,0.1919785276350084,0.77526,5043.0,2.33,1385.2,0.5596,1.0,0.971,0.8,0,1.0,213.32,0.0,1.0,canonical_flights.parquet,flight_I5-319_198404
T000092,S0000365,S0000365_A2,Cost-Sensitive Commuter,Flight,Chennai,Kolkata,Morning,Commute,1,37,0,5,0.08714588300691842,0.57781,11247.0,21.83,1385.2,0.0,0.2398,0.971,0.8,1,0.5,213.32,0.0,1.0,canonical_flights.parquet,flight_UK-836_198159
T000092,S0000365,S0000365_A3,Cost-Sensitive Commuter,Flight,Chennai,Kolkata,Morning,Commute,1,37,0,4,0.18050230188902894,0.75985,4079.0,8.42,1385.2,0.6466,0.7626,0.971,0.8,1,0.5,213.32,0.0,1.0,canonical_flights.parquet,flight_6E-502_201853
T000092,S0000365,S0000365_A4,Cost-Sensitive Commuter,Rail,Chennai,Kolkata,Morning,Commute,1,37,0,2,0.23222425717514772,0.82284,1951.54,27.98,1288.2,0.8385,0.0,0.909,0.65,0,1.0,41.22,0.8163,1.0,canonical_train_routes.parquet,train_16687_MSO_JAT
T000092,S0000365,S0000365_A5,Cost-Sensitive Commuter,Rail,Chennai,Kolkata,Morning,Commute,1,37,1,1,0.3081490302938965,0.89356,160.74,18.0,78.2,1.0,0.3891,0.909,0.65,0,1.0,2.5,1.0,1.0,canonical_train_routes.parquet,train_12374_MSAE_SDAH
T000092,S0000366,S0000366_A1,Cost-Sensitive Commuter,Flight,Mumbai,Chennai,Early Morning,Business,1,3,1,2,0.3174175364679692,0.79588,4417.0,16.58,1033.5,0.9286,0.0,0.971,0.8,1,0.5,159.16,0.0,1.0,canonical_flights.parquet,flight_AI-864_83078
T000092,S0000366,S0000366_A2,Cost-Sensitive Commuter,Flight,Mumbai,Chennai,Early Morning,Business,1,3,0,3,0.16046214482093238,0.62534,49613.0,11.92,1033.5,0.0,0.742,0.971,0.95,1,0.5,159.16,0.0,1.0,canonical_flights.parquet,flight_AI-635_244559
T000092,S0000366,S0000366_A3,Cost-Sensitive Commuter,Rail,Mumbai,Chennai,Early Morning,Business,1,3,0,1,0.5221203187110984,0.9203,943.21,10.3,606.9,1.0,1.0,0.909,0.65,0,1.0,19.42,1.0,1.0,canonical_train_routes.parquet,train_12165_LTT_MUO
T000092,S0000367,S0000367_A1,Cost-Sensitive Commuter,Flight,Delhi,Hyderabad,Early Morning,Commute,1,39,0,2,0.27767175297055163,0.63752,2098.0,2.17,1265.6,0.0,1.0,0.971,0.8,0,1.0,194.9,0.0,1.0,canonical_flights.parquet,flight_G8-423_32041
T000092,S0000367,S0000367_A2,Cost-Sensitive Commuter,Rail,Delhi,Hyderabad,Early Morning,Commute,1,39,1,1,0.7223282470294484,0.87653,649.14,8.13,408.2,1.0,0.0,0.909,0.65,0,1.0,13.06,1.0,1.0,canonical_train_routes.parquet,train_13202_BDI_SCKR
T000092,S0000368,S0000368_A1,Cost-Sensitive Commuter,Flight,Delhi,Kolkata,Night,Commute,3,43,0,3,0.2606732311617343,0.82727,7366.0,8.0,1312.4,0.8918,0.9241,0.971,0.8,1,0.5,202.11,0.0,1.0,canonical_flights.parquet,flight_AI-504_24892
T000092,S0000368,S0000368_A2,Cost-Sensitive Commuter,Flight,Delhi,Kolkata,Night,Commute,3,43,0,4,0.10206681369273864,0.59286,65529.0,22.25,1312.4,0.0,0.0,0.971,0.95,1,0.5,202.11,0.0,1.0,canonical_flights.parquet,flight_UK-981_217496
T000092,S0000368,S0000368_A3,Cost-Sensitive Commuter,Flight,Delhi,Kolkata,Night,Commute,3,43,0,2,0.28434481387073374,0.849,2482.0,6.83,1312.4,0.9666,1.0,0.971,0.8,1,0.5,202.11,0.0,1.0,canonical_flights.parquet,flight_6E-767_27911
T000092,S0000368,S0000368_A4,Cost-Sensitive Commuter,Rail,Delhi,Kolkata,Night,Commute,3,43,1,1,0.35291514127479345,0.90301,306.23,12.92,588.9,1.0,0.6051,0.909,0.65,0,1.0,18.84,1.0,1.0,canonical_train_routes.parquet,train_16787_DSB_JAT
T000093,S0000369,S0000369_A1,Cost-Sensitive Commuter,Flight,Chennai,Delhi,Night,Family / Personal,1,46,0,3,0.10323330098929112,0.47997,7353.0,15.5,1759.4,0.0,0.0,0.971,0.8,1,0.5,270.95,0.0,1.0,canonical_flights.parquet,flight_I5-821_182228
T000093,S0000369,S0000369_A2,Cost-Sensitive Commuter,Flight,Chennai,Delhi,Night,Family / Personal,1,46,0,2,0.18323170234449082,0.62341,4048.0,11.75,1759.4,0.5149,0.4223,0.971,0.8,1,0.5,270.95,0.0,1.0,canonical_flights.parquet,flight_SG-612_184088
T000093,S0000369,S0000369_A3,Cost-Sensitive Commuter,Rail,Chennai,Delhi,Night,Family / Personal,1,46,1,1,0.7135349966662181,0.96328,933.89,6.62,474.4,1.0,1.0,0.909,0.85,0,1.0,15.18,1.0,1.0,canonical_train_routes.parquet,train_12222_TMR_BDI
T000093,S0000370,S0000370_A1,Cost-Sensitive Commuter,Flight,Mumbai,Hyderabad,Evening,Commute,1,38,1,1,0.5858986032178736,0.88703,11664.0,16.83,622.7,1.0,0.0295,0.971,0.8,1,0.5,95.9,1.0,1.0,canonical_flights.parquet,flight_UK-940_70337
T000093,S0000370,S0000370_A2,Cost-Sensitive Commuter,Flight,Mumbai,Hyderabad,Evening,Commute,1,38,0,2,0.25115411195131654,0.67526,45693.0,16.92,622.7,0.0,0.0,0.971,0.95,1,0.5,95.9,1.0,1.0,canonical_flights.parquet,flight_AI-888_239118
T000093,S0000370,S0000370_A3,Cost-Sensitive Commuter,Rail,Mumbai,Hyderabad,Evening,Commute,1,38,0,3,0.16294728483080992,0.5671,39602.02,13.87,18135.1,0.179,1.0,0.909,0.65,0,1.0,580.32,0.0,1.0,canonical_train_routes.parquet,train_12161_LTT_SCI
T000093,S0000371,S0000371_A1,Cost-Sensitive Commuter,Flight,Delhi,Hyderabad,Night,Commute,1,48,0,3,0.2112533079253293,0.82427,5939.0,10.58,1265.6,0.7947,0.8018,0.971,0.8,1,0.5,194.9,0.6728,1.0,canonical_flights.parquet,flight_AI-504_31412
T000093,S0000371,S0000371_A2,Cost-Sensitive Commuter,Flight,Delhi,Hyderabad,Night,Commute,1,48,0,4,0.17913467995881355,0.78304,5761.0,24.25,1265.6,0.8017,0.0,0.971,0.8,1,0.5,194.9,0.6728,1.0,canonical_flights.parquet,flight_UK-807_31098
T000093,S0000371,S0000371_A3,Cost-Sensitive Commuter,Flight,Delhi,Hyderabad,Night,Commute,1,48,0,2,0.22299245235214224,0.83779,3551.0,13.25,1265.6,0.888,0.6452,0.971,0.8,1,0.5,194.9,0.6728,1.0,canonical_flights.parquet,flight_AI-540_33796
T000093,S0000371,S0000371_A4,Cost-Sensitive Commuter,Rail,Delhi,Hyderabad,Night,Commute,1,48,1,1,0.3227822427881792,0.93025,685.99,7.3,433.1,1.0,0.9941,0.909,0.65,0,1.0,13.86,1.0,1.0,canonical_train_routes.parquet,train_12617_BDI_SCI
T000093,S0000371,S0000371_A5,Cost-Sensitive Commuter,Rail,Delhi,Hyderabad,Night,Commute,1,48,0,5,0.0638373169755357,0.52509,26275.19,7.2,17723.1,0.0,1.0,0.909,0.65,0,1.0,567.14,0.0,1.0,canonical_train_routes.parquet,train_12188_BDI_SCKR
T000093,S0000372,S0000372_A1,Cost-Sensitive Commuter,Flight,Kolkata,Delhi,Morning,Family / Personal,1,30,0,3,0.11657884478378695,0.55798,84756.0,11.17,1312.4,0.0,1.0,0.971,0.95,1,0.5,202.11,0.0,1.0,canonical_flights.parquet,flight_UK-772_263699
T000093,S0000372,S0000372_A2,Cost-Sensitive Commuter,Rail,Kolkata,Delhi,Morning,Family / Personal,1,30,0,2,0.40985679711322576,0.87229,3049.55,18.0,2030.1,0.9795,0.0,0.909,0.65,0,1.0,64.96,1.0,1.0,canonical_train_routes.parquet,train_12129_HWHG_BDI
T000093,S0000372,S0000372_A3,Cost-Sensitive Commuter,Rail,Kolkata,Delhi,Morning,Family / Personal,1,30,1,1,0.4735643581029873,0.90841,1342.38,18.0,2065.2,1.0,0.0,0.909,0.85,0,1.0,66.09,0.9918,1.0,canonical_train_routes.parquet,train_12261_HWHG_BDI
T000094,S0000373,S0000373_A1,Cost-Sensitive Commuter,Flight,Bangalore,Hyderabad,Night,Leisure,1,37,0,2,0.4276889187304432,0.81329,1714.0,1.25,456.1,1.0,1.0,0.971,0.8,0,1.0,70.24,0.0,1.0,canonical_flights.parquet,flight_6E-684_112548
T000094,S0000373,S0000373_A2,Cost-Sensitive Commuter,Flight,Bangalore,Hyderabad,Night,Leisure,1,37,0,3,0.12536583036244114,0.5065,56476.0,14.92,456.1,0.0,0.591,0.971,0.95,1,0.5,70.24,0.0,1.0,canonical_flights.parquet,flight_AI-808_257486
T000094,S0000373,S0000373_A3,Cost-Sensitive Commuter,Rail,Bangalore,Hyderabad,Night,Leisure,1,37,1,1,0.4469452509071157,0.8243,3356.25,34.67,1508.6,0.97,0.0,0.909,0.65,0,1.0,48.28,1.0,1.0,canonical_train_routes.parquet,train_15024_YPR_SCI
T000094,S0000374,S0000374_A1,Cost-Sensitive Commuter,Flight,Mumbai,Hyderabad,Evening,Business,1,1,0,3,0.15381495247580995,0.47692,3574.0,7.0,622.7,0.0,0.4813,0.971,0.8,1,0.5,95.9,0.0,1.0,canonical_flights.parquet,flight_G8-371_72866
T000094,S0000374,S0000374_A2,Cost-Sensitive Commuter,Flight,Mumbai,Hyderabad,Evening,Business,1,1,0,2,0.20970678069557117,0.55441,3334.0,4.92,622.7,0.0728,1.0,0.971,0.8,1,0.5,95.9,0.0,1.0,canonical_flights.parquet,flight_UK-853_73447
T000094,S0000374,S0000374_A3,Cost-Sensitive Commuter,Rail,Mumbai,Hyderabad,Evening,Business,1,1,1,1,0.6364782668286189,0.83197,278.36,8.93,535.3,1.0,0.0,0.909,0.65,0,1.0,17.13,1.0,1.0,canonical_train_routes.parquet,train_12956_KRLS_SCH
T000094,S0000375,S0000375_A1,Cost-Sensitive Commuter,Flight,Bangalore,Delhi,Morning,Leisure,1,23,1,1,0.9071160898756365,0.95091,3466.0,9.42,1708.8,1.0,1.0,0.971,0.8,1,0.5,263.16,1.0,1.0,canonical_flights.parquet,flight_SG-531_92190
T000094,S0000375,S0000375_A2,Cost-Sensitive Commuter,Rail,Bangalore,Delhi,Morning,Leisure,1,23,0,2,0.09288391012436346,0.38118,36732.32,33.42,19824.9,0.0,0.0,0.909,0.85,0,1.0,634.4,0.0,0.6195,canonical_train_routes.parquet,train_12493_YPR_NZM
T000094,S0000376,S0000376_A1,Cost-Sensitive Commuter,Flight,Chennai,Mumbai,Night,Business,1,44,0,2,0.19198889169202674,0.61524,5372.0,20.58,1033.5,0.6781,0.1709,0.971,0.8,1,0.5,159.16,0.0,1.0,canonical_flights.parquet,flight_UK-838_189547
T000094,S0000376,S0000376_A2,Cost-Sensitive Commuter,Flight,Chennai,Mumbai,Night,Business,1,44,0,3,0.08874060065049102,0.42231,14959.0,22.92,1033.5,0.0,0.0,0.971,0.8,1,0.5,159.16,0.0,1.0,canonical_flights.parquet,flight_AI-538_188775
T000094,S0000376,S0000376_A3,Cost-Sensitive Commuter,Rail,Chennai,Mumbai,Night,Business,1,44,1,1,0.7192705076574822,0.94544,820.96,9.23,524.3,1.0,1.0,0.909,0.65,0,1.0,16.78,1.0,1.0,canonical_train_routes.parquet,train_19066_GUS_BDTS
T000095,S0000377,S0000377_A1,Cost-Sensitive Commuter,Flight,Mumbai,Kolkata,Night,Commute,1,10,0,2,0.23377861267071315,0.74239,2836.0,8.25,1665.7,0.7312,1.0,0.971,0.8,1,0.5,256.52,0.0,1.0,canonical_flights.parquet,flight_I5-330_68099
T000095,S0000377,S0000377_A2,Cost-Sensitive Commuter,Flight,Mumbai,Kolkata,Night,Commute,1,10,0,4,0.1172952860617539,0.56997,5817.0,11.17,1665.7,0.0,0.9032,0.971,0.8,1,0.5,256.52,0.0,1.0,canonical_flights.parquet,flight_G8-341_69557
T000095,S0000377,S0000377_A3,Cost-Sensitive Commuter,Rail,Mumbai,Kolkata,Night,Commute,1,10,0,1,0.4594060997561946,0.91128,1740.19,18.33,1145.4,1.0,0.6659,0.909,0.65,0,1.0,36.65,1.0,1.0,canonical_train_routes.parquet,train_12475_KRLS_JAT
T000095,S0000377,S0000377_A4,Cost-Sensitive Commuter,Rail,Mumbai,Kolkata,Night,Commute,1,10,1,3,0.18952000151133838,0.68992,4169.39,38.42,1881.6,0.4041,0.0,0.909,0.65,0,1.0,60.21,0.8928,1.0,canonical_train_routes.parquet,train_18029_LTT_SHM
T000095,S0000378,S0000378_A1,Cost-Sensitive Commuter,Flight,Delhi,Hyderabad,Early Morning,Commute,1,20,0,2,0.3388709073630494,0.8147,2022.0,2.17,1265.6,0.9725,1.0,0.971,0.8,0,1.0,194.9,0.0,1.0,canonical_flights.parquet,flight_UK-829_32306
T000095,S0000378,S0000378_A2,Cost-Sensitive Commuter,Flight,Delhi,Hyderabad,Early Morning,Commute,1,20,0,3,0.1201786313632849,0.55554,42546.0,16.0,1265.6,0.3142,0.0,0.971,0.95,1,0.5,194.9,0.0,1.0,canonical_flights.parquet,flight_AI-439_221880
T000095,S0000378,S0000378_A3,Cost-Sensitive Commuter,Flight,Delhi,Hyderabad,Early Morning,Commute,1,20,0,4,0.09876064847414824,0.50647,61889.0,13.42,1265.6,0.0,0.1866,0.971,0.95,1,0.5,194.9,0.0,1.0,canonical_flights.parquet,flight_UK-943_220108
T000095,S0000378,S0000378_A4,Cost-Sensitive Commuter,Rail,Delhi,Hyderabad,Early Morning,Commute,1,20,1,1,0.44218981279951736,0.88123,331.03,10.58,636.6,1.0,0.3919,0.909,0.65,0,1.0,20.37,1.0,1.0,canonical_train_routes.parquet,train_12644_NZM_SCI
T000095,S0000379,S0000379_A1,Cost-Sensitive Commuter,Flight,Mumbai,Bangalore,Early Morning,Commute,2,2,1,1,0.8945647248438012,0.9493,17598.0,12.75,834.4,1.0,1.0,0.971,0.8,2,0.3333,128.5,1.0,1.0,canonical_flights.parquet,flight_UK-653_54281
T000095,S0000379,S0000379_A2,Cost-Sensitive Commuter,Rail,Mumbai,Bangalore,Early Morning,Commute,2,2,0,2,0.10543527515619872,0.41474,54534.01,38.5,36816.9,0.0,0.0,0.909,0.65,0,1.0,1178.14,0.0,0.7463,canonical_train_routes.parquet,train_12976_KRLS_Y
T000095,S0000380,S0000380_A1,Cost-Sensitive Commuter,Flight,Hyderabad,Kolkata,Early Morning,Commute,1,42,0,3,0.15308343663293175,0.61457,20000.0,2.08,1207.2,0.0,1.0,0.971,0.95,0,1.0,185.91,0.0,1.0,canonical_flights.parquet,flight_AI-525_285181
T000095,S0000380,S0000380_A2,Cost-Sensitive Commuter,Rail,Hyderabad,Kolkata,Early Morning,Commute,1,42,1,1,0.4963806690164465,0.90866,338.48,4.0,198.3,0.9928,0.6565,0.909,0.65,0,1.0,6.35,1.0,1.0,canonical_train_routes.parquet,train_12469_SCPD_JAT
T000095,S0000380,S0000380_A3,Cost-Sensitive Commuter,Rail,Hyderabad,Kolkata,Early Morning,Commute,1,42,0,2,0.35053589435062177,0.82169,196.66,7.67,378.2,1.0,0.0,0.8463,0.65,0,1.0,12.1,0.968,1.0,canonical_train_routes.parquet,train_15612_HCR_HWH
T000096,S0000381,S0000381_A1,Cost-Sensitive Commuter,Flight,Bangalore,Chennai,Evening,Leisure,1,26,0,5,0.10108457297214585,0.60209,44280.0,16.83,267.9,0.0,0.1245,0.971,0.95,1,0.5,41.26,0.0,1.0,canonical_flights.parquet,flight_UK-864_259934
T000096,S0000381,S0000381_A2,Cost-Sensitive Commuter,Flight,Bangalore,Chennai,Evening,Leisure,1,26,0,4,0.16878699284949675,0.73026,6024.0,18.83,267.9,0.8668,0.0,0.971,0.8,1,0.5,41.26,0.0,1.0,canonical_flights.parquet,flight_AI-503_118106
T000096,S0000381,S0000381_A3,Cost-Sensitive Commuter,Flight,Bangalore,Chennai,Evening,Leisure,1,26,1,3,0.17461743978073122,0.73875,4792.0,17.42,267.9,0.8947,0.0878,0.971,0.8,1,0.5,41.26,0.0,1.0,canonical_flights.parquet,flight_UK-854_117453
T000096,S0000381,S0000381_A4,Cost-Sensitive Commuter,Rail,Bangalore,Chennai,Evening,Leisure,1,26,0,1,0.35583869442254296,0.91672,146.53,2.77,68.6,1.0,1.0,0.909,0.65,0,1.0,2.2,1.0,1.0,canonical_train_routes.parquet,train_19568_CSDR_KSM
T000096,S0000381,S0000381_A5,Cost-Sensitive Commuter,Rail,Bangalore,Chennai,Evening,Leisure,1,26,0,2,0.1996722999750833,0.77227,2126.95,18.12,944.7,0.9551,0.0442,0.909,0.65,0,1.0,30.23,0.2824,1.0,canonical_train_routes.parquet,train_12864_YPR_HVM
T000096,S0000382,S0000382_A1,Cost-Sensitive Commuter,Flight,Bangalore,Chennai,Afternoon,Commute,1,12,0,3,0.12025800810290958,0.57033,5221.0,19.67,267.9,0.0,0.0,0.971,0.8,1,0.5,41.26,0.0,1.0,canonical_flights.parquet,flight_AI-9876_118618
T000096,S0000382,S0000382_A2,Cost-Sensitive Commuter,Rail,Bangalore,Chennai,Afternoon,Commute,1,12,1,2,0.3990630810322405,0.8702,687.71,4.52,284.5,0.9005,0.837,0.909,0.65,0,1.0,9.1,0.8421,1.0,canonical_train_routes.parquet,train_12640_SBC_MSU
T000096,S0000382,S0000382_A3,Cost-Sensitive Commuter,Rail,Bangalore,Chennai,Afternoon,Commute,1,12,0,1,0.48067891086485,0.91672,186.93,1.57,95.9,1.0,1.0,0.909,0.65,0,1.0,3.07,1.0,1.0,canonical_train_routes.parquet,train_17309_SDVL_AMSA
T000096,S0000383,S0000383_A1,Cost-Sensitive Commuter,Flight,Mumbai,Hyderabad,Evening,Commute,2,13,0,3,0.13668629651340417,0.59735,45693.0,18.5,622.7,0.0,0.0,0.971,0.95,1,0.5,95.9,0.0,1.0,canonical_flights.parquet,flight_AI-687_239563
T000096,S0000383,S0000383_A2,Cost-Sensitive Commuter,Flight,Mumbai,Hyderabad,Evening,Commute,2,13,0,2,0.31139073111174115,0.80319,4263.0,1.42,622.7,0.9171,1.0,0.971,0.8,0,1.0,95.9,0.0,1.0,canonical_flights.parquet,flight_6E-5208_71945
T000096,S0000383,S0000383_A3,Cost-Sensitive Commuter,Rail,Mumbai,Hyderabad,Evening,Commute,2,13,1,1,0.5519229723748547,0.94628,515.79,4.32,248.4,1.0,0.8302,0.909,0.85,0,1.0,7.95,1.0,1.0,canonical_train_routes.parquet,train_12283_TPND_SCH
T000096,S0000384,S0000384_A1,Cost-Sensitive Commuter,Flight,Mumbai,Chennai,Evening,Commute,1,28,0,1,0.43759745909448106,0.88049,3543.0,4.92,1033.5,0.9063,1.0,0.971,0.8,1,0.5,159.16,0.7542,1.0,canonical_flights.parquet,flight_6E-331_80533
T000096,S0000384,S0000384_A2,Cost-Sensitive Commuter,Rail,Mumbai,Chennai,Evening,Commute,1,28,1,2,0.4343885650111351,0.87865,1161.36,14.32,754.3,1.0,0.0,0.909,0.65,0,1.0,24.14,1.0,1.0,canonical_train_routes.parquet,train_19131_BDTS_BMSB
T000096,S0000384,S0000384_A3,Cost-Sensitive Commuter,Rail,Mumbai,Chennai,Evening,Commute,1,28,0,3,0.12801397589438399,0.5732,26570.0,9.85,17922.3,0.0,0.4755,0.909,0.65,0,1.0,573.51,0.0,1.0,canonical_train_routes.parquet,train_12161_LTT_MUO
T000097,S0000385,S0000385_A1,Cost-Sensitive Commuter,Flight,Delhi,Chennai,Night,Family / Personal,1,1,0,2,0.21050001997116788,0.71025,5550.0,9.42,1759.4,0.8921,0.7493,0.971,0.8,1,0.5,270.95,0.0,1.0,canonical_flights.parquet,flight_SG-534_40840
T000097,S0000385,S0000385_A2,Cost-Sensitive Commuter,Flight,Delhi,Chennai,Night,Family / Personal,1,1,0,4,0.08349324647086355,0.47907,45257.0,14.92,1759.4,0.0,0.0,0.971,0.95,1,0.5,270.95,0.0,1.0,canonical_flights.parquet,flight_AI-805_224232
T000097,S0000385,S0000385_A3,Cost-Sensitive Commuter,Flight,Delhi,Chennai,Night,Family / Personal,1,1,0,3,0.19043020471742794,0.6852,7950.0,10.5,1759.4,0.8382,0.6022,0.971,0.8,1,0.5,270.95,0.0,1.0,canonical_flights.parquet,flight_6E-2147_36689
T000097,S0000385,S0000385_A4,Cost-Sensitive Commuter,Rail,Delhi,Chennai,Night,Family / Personal,1,1,1,1,0.5155765288405406,0.9342,747.11,7.58,474.4,1.0,1.0,0.909,0.65,0,1.0,15.18,1.0,1.0,canonical_train_routes.parquet,train_12101_BDI_TMR
T000097,S0000386,S0000386_A1,Cost-Sensitive Commuter,Flight,Bangalore,Mumbai,Night,Commute,1,22,0,3,0.1329317388038388,0.51682,61404.0,14.42,834.4,0.0,0.3944,0.971,0.95,1,0.5,128.5,0.0,1.0,canonical_flights.parquet,flight_UK-814_249741
T000097,S0000386,S0000386_A2,Cost-Sensitive Commuter,Flight,Bangalore,Mumbai,Night,Commute,1,22,0,2,0.38573698622897457,0.78315,2201.0,1.83,834.4,0.9905,1.0,0.971,0.8,0,1.0,128.5,0.0,1.0,canonical_flights.parquet,flight_G8-320_97202
T000097,S0000386,S0000386_A3,Cost-Sensitive Commuter,Rail,Bangalore,Mumbai,Night,Commute,1,22,1,1,0.4813312749671866,0.8385,1634.96,22.62,1074.3,1.0,0.0,0.909,0.65,0,1.0,34.38,1.0,1.0,canonical_train_routes.parquet,train_16332_CSDR_DR
T000097,S0000387,S0000387_A1,Cost-Sensitive Commuter,Flight,Chennai,Bangalore,Afternoon,Commute,1,41,1,2,0.2778486163271105,0.69237,67706.0,27.5,267.9,0.0,0.3378,0.971,0.95,1,0.5,41.26,1.0,1.0,canonical_flights.parquet,flight_UK-826_294984
T000097,S0000387,S0000387_A2,Cost-Sensitive Commuter,Flight,Chennai,Bangalore,Afternoon,Commute,1,41,0,1,0.48044675940577053,0.82928,44144.0,5.25,267.9,0.3615,1.0,0.971,0.95,1,0.5,41.26,1.0,1.0,canonical_flights.parquet,flight_UK-826_295089
T000097,S0000387,S0000387_A3,Cost-Sensitive Commuter,Rail,Chennai,Bangalore,Afternoon,Commute,1,41,0,3,0.24170462426711894,0.65753,2530.51,38.85,1679.4,1.0,0.0,0.909,0.65,0,1.0,53.74,0.0,1.0,canonical_train_routes.parquet,train_16531_GUS_YPR
T000097,S0000388,S0000388_A1,Cost-Sensitive Commuter,Flight,Hyderabad,Kolkata,Morning,Family / Personal,1,32,0,3,0.10452130014438402,0.47907,51819.0,22.25,1207.2,0.0,0.0,0.971,0.95,1,0.5,185.91,0.0,1.0,canonical_flights.parquet,flight_UK-830_283459
T000097,S0000388,S0000388_A2,Cost-Sensitive Commuter,Flight,Hyderabad,Kolkata,Morning,Family / Personal,1,32,0,2,0.2500524959871722,0.69714,5734.0,11.0,1207.2,0.8952,0.6058,0.971,0.8,1,0.5,185.91,0.0,1.0,canonical_flights.parquet,flight_AI-543_172874
T000097,S0000388,S0000388_A3,Cost-Sensitive Commuter,Rail,Hyderabad,Kolkata,Morning,Family / Personal,1,32,1,1,0.6454262038684438,0.9342,338.48,3.68,198.3,1.0,1.0,0.909,0.65,0,1.0,6.35,1.0,1.0,canonical_train_routes.parquet,train_12331_SCPD_JAT
T000098,S0000389,S0000389_A1,Cost-Sensitive Commuter,Flight,Mumbai,Hyderabad,Afternoon,Commute,1,19,0,2,0.1464750084424479,0.4902,24213.0,10.67,622.7,0.0,0.0,0.971,0.8,2,0.3333,95.9,0.0,1.0,canonical_flights.parquet,flight_UK-613_70376
